	Streptococcus	Escherichia-Shigella	Pseudomonas	Akkermansia	Turicibacter	Acinetobacter	Halomonas	Prevotella_7	Veillonella	Blautia	Neisseria	Haemophilus	Staphylococcus	Alloprevotella	Fusobacterium	Gemella	Prevotella	Bacteroides	Ligilactobacillus	Lacticaseibacillus	Actinobacillus	Rothia	Megasphaera	[Ruminococcus] torques group	Actinomyces	Clostridium sensu stricto 1	Ruminococcus	Bifidobacterium	Subdoligranulum	Dialister	Porphyromonas	Stenotrophomonas	Roseburia	Leptotrichia	Dorea	Cutibacterium	Anaerostipes	[Ruminococcus] gnavus group	Lachnoanaerobaculum	Afipia	Campylobacter	Faecalibacterium	Incertae Sedis	Methylobacterium-Methylorubrum	Enterococcus	Corynebacterium	Atopobium	Granulicatella	Parvimonas	Paracoccus	Lactobacillus	Helicobacter	Peptostreptococcus	Bacillus	Selenomonas	Shewanella	Solobacterium	Achromobacter	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	TM7x	Barnesiella	Paeniclostridium	Rikenellaceae RC9 gut group	[Clostridium] innocuum group	[Eubacterium] nodatum group	Mogibacterium	Capnocytophaga	Aggregatibacter	Enhydrobacter	[Eubacterium] brachy group	Lawsonella	Micrococcus
167_S172_L001	-0.0009630456633551711	-0.001099584183748513	0.0016302360192494909	0.0016302360192494909	0.0016302360192494909	-0.000601786370402932	-0.0005296609687254376	0.0016302360192494909	0.0016302360192494909	-0.0008174547280367673	0.0016302360192494909	0.0016302360192494909	-0.000793980988334158	0.0016302360192494909	0.0016302360192494909	-0.0007168933707863112	0.0016302360192494909	0.0016302360192494909	0.0016302360192494909	0.0016302360192494909	0.0016302360192494909	-0.0007460653406811089	0.0016302360192494909	-0.0005214250397457047	0.0016302360192494909	-0.0005434120075965011	-0.0006958666210865771	-0.0007410893337538056	-0.0006965132003348636	0.0016302360192494909	-0.0004616203518088486	0.0016302360192494909	0.0016302360192494909	0.0016302360192494909	0.0016302360192494909	0.0016302360192494909	0.0016302360192494909	-0.0004961554879623326	0.0016302360192494909	-0.000629263046682976	0.0016302360192494909	-0.0007000074114775569	0.0016302360192494909	0.0016302360192494909	0.0016302360192494909	0.0016302360192494909	0.0016302360192494909	0.0016302360192494909	0.0016302360192494909	-0.0006411814676508658	0.0016302360192494909	0.0016302360192494909	0.0016302360192494909	-0.0004811511243565808	0.0016302360192494909	0.0016302360192494909	0.0016302360192494909	0.0016302360192494909	0.0016302360192494909	0.0016302360192494909	0.0016302360192494909	0.0016302360192494909	0.0016302360192494909	0.0016302360192494909	0.0016302360192494909	0.0016302360192494909	0.0016302360192494909	-0.0002592734314423251	-0.0003889101318671382	0.0016302360192494909	0.0016302360192494909	0.0016302360192494909
169_S174_L001	-0.001055709744190095	-0.0009887023928683853	-0.0004892933140157609	0.0016510180849411405	0.0016510180849411405	-0.0005711275959048575	0.0016510180849411405	-0.0002485029984135763	-0.0006598403872982603	0.0016510180849411405	0.0016510180849411405	-0.0005110815918859372	-0.0007209820022479167	0.0016510180849411405	-0.0005971902243362069	-0.0009211911036613745	0.0016510180849411405	0.0016510180849411405	0.0016510180849411405	0.0016510180849411405	0.0016510180849411405	-0.0007445716542963656	-0.00028655970365100154	0.0016510180849411405	-0.0006384339135848547	0.0016510180849411405	0.0016510180849411405	-0.0005454609437459906	0.0016510180849411405	0.0016510180849411405	0.0016510180849411405	0.0016510180849411405	-0.0003153796942965204	0.0016510180849411405	0.0016510180849411405	0.0016510180849411405	0.0016510180849411405	0.0016510180849411405	-0.0003580040146239213	-0.0005236726657928248	0.0016510180849411405	0.0016510180849411405	0.0016510180849411405	0.0016510180849411405	0.0016510180849411405	-0.00041784899978362304	-0.000719830141053929	-0.0007849160095723836	-0.0005760461778988821	-0.0004248807143480866	0.0016510180849411405	0.0016510180849411405	0.0016510180849411405	0.0016510180849411405	0.0016510180849411405	0.0016510180849411405	-0.0006965862459654804	0.0016510180849411405	0.0016510180849411405	0.0016510180849411405	0.0016510180849411405	0.0016510180849411405	0.0016510180849411405	0.0016510180849411405	0.0016510180849411405	0.0016510180849411405	0.0016510180849411405	0.0016510180849411405	-0.0003747062192013236	0.0016510180849411405	0.0016510180849411405	0.0016510180849411405
175_S180_L001	-0.001009779175718521	-0.0009347541319672911	-0.00041091877585309187	0.001638051136697679	0.001638051136697679	-0.0005322000873741692	0.001638051136697679	-0.000470742010267088	-0.000607528400444908	-0.0005506672935059724	0.001638051136697679	0.001638051136697679	-0.0007230248546617727	0.001638051136697679	-0.0006597634554601306	-0.0008504063735756759	0.001638051136697679	0.001638051136697679	0.001638051136697679	0.001638051136697679	0.001638051136697679	-0.000814061893274001	0.001638051136697679	0.001638051136697679	-0.0004893382093107044	0.001638051136697679	0.001638051136697679	-0.0005948792783438084	-0.00040326669567451056	0.001638051136697679	0.001638051136697679	0.001638051136697679	0.001638051136697679	0.001638051136697679	0.001638051136697679	-0.00035519228314083136	-0.00047295826344333165	0.001638051136697679	0.001638051136697679	-0.0004912353072717791	0.001638051136697679	-0.000445950812827675	0.001638051136697679	0.001638051136697679	0.001638051136697679	-0.00035519228314083136	-0.0005562347995693639	-0.0006962340757607467	0.001638051136697679	-0.0008407414873963427	0.001638051136697679	0.001638051136697679	0.001638051136697679	-0.0003768094371683557	0.001638051136697679	0.001638051136697679	-0.0005335248619790695	0.001638051136697679	0.001638051136697679	-0.0004564969686662422	0.001638051136697679	0.001638051136697679	0.001638051136697679	0.001638051136697679	0.001638051136697679	0.001638051136697679	0.001638051136697679	0.001638051136697679	0.001638051136697679	0.001638051136697679	0.001638051136697679	-0.00047295826344333165
176_S181_L001	-0.0009625247624791079	0.001637837894092943	-0.00039072363991928243	0.001637837894092943	0.001637837894092943	-0.0004750719958753303	-0.00041805237087615544	-0.00034265548596467625	-0.0004486181811439245	0.001637837894092943	0.001637837894092943	-0.0004564375415821472	-0.0008262732836912	0.001637837894092943	-0.0006696896243511377	-0.0008143261964060627	0.001637837894092943	0.001637837894092943	0.001637837894092943	0.001637837894092943	0.001637837894092943	-0.0007979666380403358	0.001637837894092943	0.001637837894092943	-0.0005916190773689808	0.001637837894092943	0.001637837894092943	-0.0002945873331077612	-0.00041805237087615544	0.001637837894092943	-0.000260482436857973	0.001637837894092943	0.001637837894092943	0.001637837894092943	0.001637837894092943	0.001637837894092943	0.001637837894092943	0.001637837894092943	0.001637837894092943	-0.0007966865344949841	0.001637837894092943	0.001637837894092943	0.001637837894092943	0.001637837894092943	0.001637837894092943	-0.0005280658129636336	-0.0004589334370840463	-0.0007516537799402779	0.001637837894092943	-0.0003551460439692071	0.001637837894092943	0.001637837894092943	0.001637837894092943	-0.0004661205258638827	0.001637837894092943	0.001637837894092943	-0.0005550697480119095	0.001637837894092943	0.001637837894092943	0.001637837894092943	0.001637837894092943	0.001637837894092943	0.001637837894092943	0.001637837894092943	0.001637837894092943	0.001637837894092943	0.001637837894092943	0.001637837894092943	0.001637837894092943	0.001637837894092943	0.001637837894092943	0.001637837894092943
182_S187_L001	-0.0006981675715744668	-0.0009358132963191881	-0.0007554285751106902	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	-0.0007197350647857097	0.0015823193981329058	0.0015823193981329058	-0.0005060990833963305	0.0015823193981329058	0.0015823193981329058	-0.001067961585943036	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	-0.0006904313817213939	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	-0.00069995917163442	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	-0.0008076638137685931	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	0.0015823193981329058	-0.0006791282804487919	-0.0007721411194081881
185_S190_L001	-0.0010868865817360838	-0.0010542114672912719	-0.0006596995657999993	0.0016323260205121258	0.0016323260205121258	0.0016323260205121258	0.0016323260205121258	0.0016323260205121258	-0.0004668461537889636	0.0016323260205121258	-0.0005498733153340085	-0.00043584737133146965	-0.0006490145330014701	0.0016323260205121258	-0.0003803156466044534	-0.0008068239212822146	0.0016323260205121258	0.0016323260205121258	0.0016323260205121258	0.0016323260205121258	0.0016323260205121258	-0.0006770210150349043	-0.00028331540700019	0.0016323260205121258	-0.000572348926891435	0.0016323260205121258	0.0016323260205121258	0.0016323260205121258	0.0016323260205121258	0.0016323260205121258	0.0016323260205121258	0.0016323260205121258	0.0016323260205121258	0.0016323260205121258	0.0016323260205121258	0.0016323260205121258	0.0016323260205121258	0.0016323260205121258	0.0016323260205121258	-0.0006455610016395847	0.0016323260205121258	0.0016323260205121258	0.0016323260205121258	0.0016323260205121258	0.0016323260205121258	-0.0006666008964600322	0.0016323260205121258	-0.000768669428687772	0.0016323260205121258	-0.0007781673594272373	0.0016323260205121258	0.0016323260205121258	0.0016323260205121258	-0.0004817679715158568	0.0016323260205121258	0.0016323260205121258	0.0016323260205121258	0.0016323260205121258	0.0016323260205121258	0.0016323260205121258	0.0016323260205121258	0.0016323260205121258	0.0016323260205121258	0.0016323260205121258	0.0016323260205121258	0.0016323260205121258	0.0016323260205121258	0.0016323260205121258	0.0016323260205121258	0.0016323260205121258	-0.0006334457692751622	0.0016323260205121258
187_S192_L001	-0.0008207570284164515	0.0016879290042429332	-0.0004195521137477964	0.0016879290042429332	0.0016879290042429332	-0.0006245641397955244	0.0016879290042429332	0.0016879290042429332	0.0016879290042429332	-0.000567434847162671	-0.00028132151292479244	0.0016879290042429332	-0.0009852311888884225	-0.00025405864568622507	-0.0005638586979816277	-0.0006736107407134489	0.0016879290042429332	0.0016879290042429332	0.0016879290042429332	0.0016879290042429332	0.0016879290042429332	-0.0005946977172206928	0.0016879290042429332	0.0016879290042429332	-0.00036600771695403386	-0.0005322868946751589	-0.0005291133039384323	-0.0006871220745211474	-0.0006572963592311343	0.0016879290042429332	0.0016879290042429332	0.0016879290042429332	0.0016879290042429332	0.0016879290042429332	0.0016879290042429332	-0.0005207987785790949	-0.00046508422807815927	0.0016879290042429332	0.0016879290042429332	-0.0008403689968248187	0.0016879290042429332	-0.0005137141057228474	0.0016879290042429332	0.0016879290042429332	-0.00032243046772642987	-0.0006417037306768939	0.0016879290042429332	-0.0005869378795819928	0.0016879290042429332	-0.0006835415582110975	-0.0003719687220764255	0.0016879290042429332	0.0016879290042429332	-0.00048735961459163456	0.0016879290042429332	0.0016879290042429332	0.0016879290042429332	0.0016879290042429332	-0.0004378213584639405	0.0016879290042429332	0.0016879290042429332	0.0016879290042429332	0.0016879290042429332	0.0016879290042429332	0.0016879290042429332	0.0016879290042429332	0.0016879290042429332	0.0016879290042429332	-0.00044116886572813987	0.0016879290042429332	0.0016879290042429332	0.0016879290042429332
23_S24_L001	-0.0009957839841465697	0.0016675274110179797	-0.0004921573804240246	0.0016675274110179797	0.0016675274110179797	-0.0006300951677519366	-0.0005178569924579667	0.0016675274110179797	-0.00040643146204777765	0.0016675274110179797	0.0016675274110179797	-0.0006716357152229476	-0.0008389609713122136	0.0016675274110179797	-0.0006300951677519366	-0.0008422680181461033	0.0016675274110179797	0.0016675274110179797	0.0016675274110179797	0.0016675274110179797	0.0016675274110179797	-0.0008830246431725554	0.0016675274110179797	-0.0004836837505019767	-0.0004792128817300486	0.0016675274110179797	0.0016675274110179797	-0.0004900940881848011	0.0016675274110179797	0.0016675274110179797	-0.0002509878997416125	0.0016675274110179797	0.0016675274110179797	0.0016675274110179797	0.0016675274110179797	-0.0003095885216667402	0.0016675274110179797	0.0016675274110179797	0.0016675274110179797	-0.0008404546558323545	0.0016675274110179797	0.0016675274110179797	0.0016675274110179797	-0.0004021959518670299	0.0016675274110179797	0.0016675274110179797	-0.0005211193439499394	-0.0007861446524990677	-0.000512791928014168	-0.0005347980774306167	0.0016675274110179797	0.0016675274110179797	0.0016675274110179797	0.0016675274110179797	0.0016675274110179797	0.0016675274110179797	-0.000545778339898979	0.0016675274110179797	0.0016675274110179797	-0.00036747282530521456	0.0016675274110179797	0.0016675274110179797	0.0016675274110179797	0.0016675274110179797	-0.0004021959518670299	0.0016675274110179797	0.0016675274110179797	0.0016675274110179797	-0.0006140711427126642	-0.00045397557359232974	0.0016675274110179797	0.0016675274110179797
284_S97_L001	-0.0008793033550450462	-0.0011314752424278986	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	-0.0009474136388072011	0.0015936718268144542	0.0015936718268144542	-0.00043911303705356273	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	-0.0006805756586713696	0.0015936718268144542	0.0015936718268144542	-0.0005990273761695873	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	-0.00043911303705356273	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	-0.0005825201482546594	0.0015936718268144542	-0.000732195550617162	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	-0.0007927261827252438	0.0015936718268144542	0.0015936718268144542	-0.0007904323107470031	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542	0.0015936718268144542
289_S102_L001	-0.000712661043207394	-0.0007405653205276702	0.0017633711236751382	-0.0008383301421193113	-0.0006697147169869337	0.0017633711236751382	0.0017633711236751382	0.0017633711236751382	-0.000327382599962861	-0.000985133568819877	0.0017633711236751382	0.0017633711236751382	0.0017633711236751382	0.0017633711236751382	0.0017633711236751382	-0.0003823664606133619	0.0017633711236751382	0.0017633711236751382	0.0017633711236751382	0.0017633711236751382	0.0017633711236751382	0.0017633711236751382	0.0017633711236751382	-0.0006794133345609906	0.0017633711236751382	-0.0010073693600248723	-0.000893850672910168	-0.0010412924658858031	-0.0010077026784035626	-0.0010255580212805795	0.0017633711236751382	0.0017633711236751382	-0.0007077701361171377	0.0017633711236751382	-0.0008544742065304575	0.0017633711236751382	-0.0007366497663124845	-0.0004886765271167143	0.0017633711236751382	0.0017633711236751382	0.0017633711236751382	-0.0009507577373866587	-0.0006854924385877424	0.0017633711236751382	0.0017633711236751382	0.0017633711236751382	0.0017633711236751382	0.0017633711236751382	-0.00030606030983912314	0.0017633711236751382	0.0017633711236751382	0.0017633711236751382	0.0017633711236751382	0.0017633711236751382	0.0017633711236751382	0.0017633711236751382	0.0017633711236751382	0.0017633711236751382	0.0017633711236751382	0.0017633711236751382	0.0017633711236751382	0.0017633711236751382	0.0017633711236751382	0.0017633711236751382	0.0017633711236751382	0.0017633711236751382	0.0017633711236751382	0.0017633711236751382	0.0017633711236751382	-0.0005091421908481202	0.0017633711236751382	0.0017633711236751382
291_S104_L001	-0.0004197397911681556	-0.001017238846683858	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	-0.0004540341080697096	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	-0.0002880434717453069	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561	0.0015514799518863561
292_S105_L001	-0.0009559510304263297	-0.0010497865358499623	0.0016323602809969905	0.0016323602809969905	0.0016323602809969905	0.0016323602809969905	0.0016323602809969905	0.0016323602809969905	-0.0004387740544722154	-0.0006766509832969235	0.0016323602809969905	0.0016323602809969905	-0.0006785598160356793	0.0016323602809969905	-0.0008959322262749612	-0.0007862159153781711	0.0016323602809969905	-0.00046456162439629985	0.0016323602809969905	0.0016323602809969905	0.0016323602809969905	-0.0005290160481934658	0.0016323602809969905	-0.0005429326056969331	-0.0004387740544722154	-0.0005553813906024757	0.0016323602809969905	0.0016323602809969905	0.0016323602809969905	0.0016323602809969905	0.0016323602809969905	0.0016323602809969905	0.0016323602809969905	0.0016323602809969905	-0.0006271940021227029	0.0016323602809969905	0.0016323602809969905	-0.0006174437985268816	0.0016323602809969905	-0.0008197872937110711	0.0016323602809969905	0.0016323602809969905	0.0016323602809969905	-0.0005498848564882636	0.0016323602809969905	0.0016323602809969905	0.0016323602809969905	-0.0006931477060020294	0.0016323602809969905	-0.0008642449707328098	0.0016323602809969905	0.0016323602809969905	0.0016323602809969905	-0.0005830287077706108	0.0016323602809969905	0.0016323602809969905	0.0016323602809969905	0.0016323602809969905	0.0016323602809969905	0.0016323602809969905	0.0016323602809969905	0.0016323602809969905	0.0016323602809969905	0.0016323602809969905	0.0016323602809969905	0.0016323602809969905	0.0016323602809969905	0.0016323602809969905	0.0016323602809969905	-0.0005943672537557717	0.0016323602809969905	0.0016323602809969905
294_S107_L001	-0.0006537942250465798	-0.001069372091824047	0.001586393738470649	0.001586393738470649	0.001586393738470649	0.001586393738470649	0.001586393738470649	0.001586393738470649	0.001586393738470649	0.001586393738470649	0.001586393738470649	0.001586393738470649	-0.0008198258331112291	0.001586393738470649	0.001586393738470649	0.001586393738470649	0.001586393738470649	0.001586393738470649	0.001586393738470649	0.001586393738470649	0.001586393738470649	-0.0005632580260494136	0.001586393738470649	0.001586393738470649	0.001586393738470649	0.001586393738470649	0.001586393738470649	-0.00043710766592079903	0.001586393738470649	0.001586393738470649	0.001586393738470649	0.001586393738470649	0.001586393738470649	0.001586393738470649	0.001586393738470649	-0.00022344305624926293	0.001586393738470649	0.001586393738470649	0.001586393738470649	-0.0008588904169268082	0.001586393738470649	0.001586393738470649	0.001586393738470649	-0.0005910713890587906	0.001586393738470649	0.001586393738470649	0.001586393738470649	0.001586393738470649	0.001586393738470649	0.001586393738470649	-0.0003439909788553228	0.001586393738470649	0.001586393738470649	-0.0007045285577965929	0.001586393738470649	0.001586393738470649	0.001586393738470649	0.001586393738470649	0.001586393738470649	0.001586393738470649	0.001586393738470649	0.001586393738470649	0.001586393738470649	0.001586393738470649	0.001586393738470649	0.001586393738470649	0.001586393738470649	0.001586393738470649	0.001586393738470649	0.001586393738470649	0.001586393738470649	0.001586393738470649
299_S112_L001	0.0015528551701008545	-0.0010624202992985876	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	-0.0006524937183082148	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	-0.0005759305045359483	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	-0.0007945540290235342	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545	0.0015528551701008545
30_S31_L001	-0.0009537659362147984	-0.0008589940508803731	-0.0006806629498930885	0.00166781033053371	0.00166781033053371	-0.0007174155564442279	0.00166781033053371	-0.0002510304833744691	-0.00021630146913794864	0.00166781033053371	-0.0003096410477206131	-0.00048155070376637175	-0.001077257154019149	0.00166781033053371	-0.0006408148055098103	-0.0007572625733184244	0.00166781033053371	0.00166781033053371	0.00166781033053371	0.00166781033053371	-0.0003675351722466157	-0.0008546001117332452	0.00166781033053371	0.00166781033053371	-0.0004859410106817644	0.00166781033053371	0.00166781033053371	-0.0002779684004942981	0.00166781033053371	0.00166781033053371	-0.0002510304833744691	0.00166781033053371	0.00166781033053371	0.00166781033053371	0.00166781033053371	0.00166781033053371	-0.0005319797537595434	0.00166781033053371	-0.0004982282312984254	-0.0006717496676833645	0.00166781033053371	0.00166781033053371	0.00166781033053371	-0.0005348888134581508	0.00166781033053371	-0.0007563480224519328	-0.0004183841175799257	-0.0007807814779995928	0.00166781033053371	-0.000669885226967612	0.00166781033053371	0.00166781033053371	0.00166781033053371	-0.0005606715078796726	0.00166781033053371	0.00166781033053371	0.00166781033053371	0.00166781033053371	-0.0005779466612076978	0.00166781033053371	0.00166781033053371	0.00166781033053371	0.00166781033053371	0.00166781033053371	0.00166781033053371	0.00166781033053371	0.00166781033053371	0.00166781033053371	0.00166781033053371	0.00166781033053371	0.00166781033053371	-0.0007383113369713261
302_S115_L001	-0.000953131122389508	-0.001035415772459331	0.0016144718655000845	0.0016144718655000845	0.0016144718655000845	0.0016144718655000845	0.0016144718655000845	0.0016144718655000845	0.0016144718655000845	0.0016144718655000845	-0.0005163829327144015	-0.0004878162699460383	-0.0008141553934967245	0.0016144718655000845	-0.0008313324320822504	-0.0009396015602875168	-0.0005565046487345023	0.0016144718655000845	0.0016144718655000845	0.0016144718655000845	-0.0004913577339540201	-0.0007053025605198872	-0.00044741262560539215	0.0016144718655000845	0.0016144718655000845	0.0016144718655000845	0.0016144718655000845	0.0016144718655000845	0.0016144718655000845	0.0016144718655000845	-0.00032400297975111714	0.0016144718655000845	0.0016144718655000845	0.0016144718655000845	-0.00045238611524480934	0.0016144718655000845	0.0016144718655000845	0.0016144718655000845	-0.00035007939320483414	-0.0008714915263213869	0.0016144718655000845	0.0016144718655000845	0.0016144718655000845	0.0016144718655000845	0.0016144718655000845	0.0016144718655000845	0.0016144718655000845	-0.0008005014310312768	0.0016144718655000845	0.0016144718655000845	0.0016144718655000845	0.0016144718655000845	0.0016144718655000845	-0.0005471509083942318	0.0016144718655000845	0.0016144718655000845	-0.0005732273230922846	0.0016144718655000845	0.0016144718655000845	0.0016144718655000845	0.0016144718655000845	0.0016144718655000845	0.0016144718655000845	0.0016144718655000845	0.0016144718655000845	0.0016144718655000845	0.0016144718655000845	0.0016144718655000845	0.0016144718655000845	0.0016144718655000845	0.0016144718655000845	-0.0006243018176876035
305_S118_L001	-0.0010623760226049544	-0.0013617607898427293	0.0017200857065369855	0.0017200857065369855	-0.0012759296171558096	0.0017200857065369855	0.0017200857065369855	0.0017200857065369855	-0.0009949848469055801	-0.0013205463809749915	0.0017200857065369855	-0.0003285730842317142	0.0017200857065369855	0.0017200857065369855	0.0017200857065369855	-0.0005695696116607235	0.0017200857065369855	-0.0012277137026025493	0.0017200857065369855	-0.0008540491862696097	0.0017200857065369855	0.0017200857065369855	-0.0005307205058767341	-0.0010089547423324091	-0.0003598627225563982	-0.0010437705911082128	-8.629962771537947e-05	-0.0011985186103220377	0.0017200857065369855	0.0017200857065369855	0.0017200857065369855	0.0017200857065369855	-0.0005253453998055454	0.0017200857065369855	0.0017200857065369855	0.0017200857065369855	-0.0008691628255855105	-0.0011243622404738726	0.0017200857065369855	0.0017200857065369855	0.0017200857065369855	-0.0008327266153199893	-0.0006499549480547905	0.0017200857065369855	-0.0005656581710156508	0.0017200857065369855	-0.000491945473020289	-0.0005770420911755998	0.0017200857065369855	0.0017200857065369855	0.0017200857065369855	0.0017200857065369855	0.0017200857065369855	0.0017200857065369855	0.0017200857065369855	0.0017200857065369855	-0.0004528938672701141	0.0017200857065369855	0.0017200857065369855	0.0017200857065369855	0.0017200857065369855	-0.0005746007589577287	0.0017200857065369855	-0.0008884212973391559	-0.0002985474567573465	-0.0004007627762323183	0.0017200857065369855	0.0017200857065369855	0.0017200857065369855	0.0017200857065369855	0.0017200857065369855	0.0017200857065369855
306_S119_L001	0.0015764401725485149	-0.0011432946036849564	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	-0.0003011337212050158	0.0015764401725485149	0.0015764401725485149	-0.0006210154800637859	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	-0.00030900625883352575	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	-0.0007051803465550796	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149	-0.0005886819745834625	0.0015764401725485149	0.0015764401725485149	0.0015764401725485149
