fpr	tpr
0.0	0.09333333333333332
0.010101010101010102	0.09333333333333332
0.020202020202020204	0.09333333333333332
0.030303030303030304	0.09333333333333332
0.04040404040404041	0.09333333333333332
0.05050505050505051	0.09333333333333332
0.06060606060606061	0.1
0.07070707070707072	0.1
0.08080808080808081	0.1
0.09090909090909091	0.1
0.10101010101010102	0.1
0.11111111111111112	0.105
0.12121212121212122	0.105
0.13131313131313133	0.18833333333333332
0.14141414141414144	0.18833333333333332
0.15151515151515152	0.18833333333333332
0.16161616161616163	0.19499999999999998
0.17171717171717174	0.19499999999999998
0.18181818181818182	0.19499999999999998
0.19191919191919193	0.19499999999999998
0.20202020202020204	0.19499999999999998
0.21212121212121213	0.20166666666666666
0.22222222222222224	0.2225
0.23232323232323235	0.2225
0.24242424242424243	0.2225
0.25252525252525254	0.2225
0.26262626262626265	0.235
0.27272727272727276	0.2416666666666667
0.2828282828282829	0.2416666666666667
0.29292929292929293	0.2416666666666667
0.30303030303030304	0.2416666666666667
0.31313131313131315	0.2416666666666667
0.32323232323232326	0.2533333333333333
0.33333333333333337	0.2575
0.3434343434343435	0.2575
0.3535353535353536	0.2575
0.36363636363636365	0.2575
0.37373737373737376	0.31333333333333335
0.38383838383838387	0.3966666666666667
0.393939393939394	0.3966666666666667
0.4040404040404041	0.3966666666666667
0.4141414141414142	0.4175000000000001
0.42424242424242425	0.43083333333333335
0.43434343434343436	0.43083333333333335
0.4444444444444445	0.4475
0.4545454545454546	0.4475
0.4646464646464647	0.4475
0.4747474747474748	0.4775
0.48484848484848486	0.5025
0.494949494949495	0.5025
0.5050505050505051	0.5025
0.5151515151515152	0.5025
0.5252525252525253	0.5066666666666666
0.5353535353535354	0.535
0.5454545454545455	0.535
0.5555555555555556	0.5433333333333333
0.5656565656565657	0.5433333333333333
0.5757575757575758	0.5433333333333333
0.5858585858585859	0.5533333333333333
0.595959595959596	0.5616666666666668
0.6060606060606061	0.5616666666666668
0.6161616161616162	0.5616666666666668
0.6262626262626263	0.6033333333333334
0.6363636363636365	0.6758333333333333
0.6464646464646465	0.6758333333333333
0.6565656565656566	0.6758333333333333
0.6666666666666667	0.7133333333333333
0.6767676767676768	0.7133333333333333
0.686868686868687	0.7466666666666666
0.696969696969697	0.7466666666666666
0.7070707070707072	0.755
0.7171717171717172	0.755
0.7272727272727273	0.755
0.7373737373737375	0.7766666666666666
0.7474747474747475	0.7849999999999999
0.7575757575757577	0.7933333333333332
0.7676767676767677	0.7933333333333332
0.7777777777777778	0.7933333333333332
0.787878787878788	0.7933333333333332
0.797979797979798	0.8016666666666665
0.8080808080808082	0.8016666666666665
0.8181818181818182	0.8016666666666665
0.8282828282828284	0.8016666666666665
0.8383838383838385	0.8016666666666665
0.8484848484848485	0.8333333333333334
0.8585858585858587	0.8375
0.8686868686868687	0.8375
0.8787878787878789	0.8875
0.888888888888889	0.8958333333333334
0.8989898989898991	0.8974999999999999
0.9090909090909092	0.8974999999999999
0.9191919191919192	0.8974999999999999
0.9292929292929294	0.9016666666666666
0.9393939393939394	0.9016666666666666
0.9494949494949496	0.9016666666666666
0.9595959595959597	0.9016666666666666
0.9696969696969697	0.9099999999999999
0.9797979797979799	0.9099999999999999
0.98989898989899	0.9099999999999999
1.0	1.0
