"metric","estimate","se","t_value","p_value","n","Study"
"log2_Firmicutes_Bacteroidota",-0.155093365355613,0.192118846667963,-0.807278244927524,0.422543630250182,66,"16S_136_Nobel"
"log2_Prevotella_Bacteroides",1.40002103572781,1.49383479241638,0.93719937628657,0.352235016892426,66,"16S_136_Nobel"
