	Bacteroides	Bifidobacterium	Faecalibacterium	Prevotella_9	Blautia	Escherichia-Shigella	Akkermansia	Subdoligranulum	Alistipes	Ruminococcus	Dorea	Roseburia	Dialister	UCG-002	[Ruminococcus] torques group	Streptococcus	Catenibacterium	Agathobacter	Parabacteroides	Christensenellaceae R-7 group	Fusicatenibacter	Romboutsia	Anaerostipes	Clostridium sensu stricto 1	CAG-352	Lachnospiraceae NK4A136 group	Holdemanella	[Eubacterium] hallii group	Megamonas	Collinsella	Erysipelotrichaceae UCG-003	Incertae Sedis	Prevotella	Phascolarctobacterium	Monoglobus	Lactobacillus	Megasphaera	Coprococcus	Ligilactobacillus	Lachnoclostridium	UCG-005	Barnesiella	NK4A214 group	Intestinibacter	Butyricicoccus	Turicibacter	[Eubacterium] ruminantium group	Veillonella	Rikenellaceae RC9 gut group	Limosilactobacillus	[Ruminococcus] gnavus group	[Eubacterium] eligens group	Prevotella_7	Paraprevotella	Lachnospiraceae ND3007 group	Haemophilus	Lachnospira	Alloprevotella	[Eubacterium] ventriosum group	Odoribacter	Parasutterella	UBA1819	Terrisporobacter	Erysipelatoclostridium	Oscillibacter	Sutterella	UCG-003	Flavonifractor	Family XIII AD3011 group	Klebsiella	Tyzzerella	Intestinimonas	[Ruminococcus] gauvreauii group	Eisenbergiella	Colidextribacter	Butyricimonas	Senegalimassilia	[Eubacterium] siraeum group	CAG-56	Enterobacter	Lachnospiraceae UCG-010	Desulfovibrio	Negativibacillus	Bilophila	Tuzzerella	Lactococcus	Eggerthella	Pseudomonas	Lachnospiraceae UCG-004	Enterococcus	Paludicola	Lachnospiraceae UCG-001	Acidaminococcus
SRR5514927	-1.1276680664101892	-0.5425323555420305	-1.004814213542529	-0.3732988378877733	-0.3703903310893835	-0.36396693304387134	-0.3832525441701453	-0.8678411981478344	-0.7392473948570911	-0.5638633617346144	-0.532384638831457	-0.21319864236124308	-0.5147129403647808	10.76651906577104	0.5507090276229227	4.143190563090499	0.7528836463169014	-0.398825950790209	-0.21449782744902024	2.734033277770137	-0.46677350846906007	-0.42924954561509415	-0.6217525314022639	-0.10340587917897097	-0.30481598382020786	-0.4463014838600548	-0.04570415543354527	-0.6197997025724935	-0.1506005878842739	0.5363878210594469	-0.4471860062388535	-0.21398437658584887	-0.07957479269887886	-0.4073043585058676	-0.10499499359313196	-0.12202275291669422	-0.14198335723760788	-0.6379598703005911	-0.28410007900576423	-0.4634433104434237	0.4836514420166718	-0.41296204582685353	-0.23986013743035187	-0.32901412009408304	-0.6575726544695145	-0.2747433929617279	-0.1810077345842345	-0.2716539062417217	9.41209302336686	-0.14696225700798787	-0.2646730850121688	-0.45597397496485437	0.2652223765015369	-0.2804474068933933	-0.2907643511368862	-0.17961742654579127	-0.33305571493048497	-0.09394033065017493	-0.4672935720124282	-0.7011977852857827	-0.4225398454174848	-0.3124354880887573	-0.3138170118016316	-0.32276347949601175	-0.5659160696317169	-0.3504784412809024	-0.5020494265340747	-0.4649564458111837	2.972260392553905	-0.12619723473545374	-0.15806581447368137	-0.5093792400345091	-0.4255102517056029	-0.2810716025401762	-0.48333820465332306	-0.46472553911539377	-0.15797410654627653	-0.26739323198178977	-0.3735787041845275	-0.11944075282996368	-0.5761297845871584	-0.3007265625074312	-0.35661966987920046	-0.544090284442298	-0.17822830343058066	-0.18352029217625315	-0.3761964966134215	-0.12356308825426038	-0.38591169617837184	-0.10017359333524278	-0.21725740160548113	-0.19024516867764743	-0.1423073979099133
SRR5514928	-0.5263431053776628	-0.5425323555420305	-0.8990715149986898	-0.4586158100418211	1.77394552850378	-0.36396693304387134	-0.2388368582355013	3.762867716195817	-0.539104291313689	-0.3958725501296811	0.8889193058786298	-0.5863002639870577	-0.5147129403647808	0.8931011881514708	-0.48022954054544387	1.1456150542677275	-0.2847631549533897	-0.398825950790209	-0.6327142370026457	-0.4206775191106009	4.039889355653374	-0.42924954561509415	-0.6217525314022639	-0.2875844837447508	-0.30481598382020786	-0.4463014838600548	-0.25779528308274874	3.5691119643791116	-0.1506005878842739	1.6549333146630858	-0.4471860062388535	-0.21398437658584887	-0.2659947221683226	-0.4073043585058676	-0.4678039524174462	-0.12202275291669422	-0.14198335723760788	-0.6379598703005911	0.8097662433652191	-0.4634433104434237	-0.41305592562715876	-0.5553254821895997	-0.23986013743035187	-0.32901412009408304	-0.6575726544695145	-0.2747433929617279	-0.1810077345842345	-0.2716539062417217	-0.16330708244748052	-0.14696225700798787	-0.2646730850121688	-0.45597397496485437	-0.19487090236026894	-0.2804474068933933	-0.2907643511368862	-0.17961742654579127	-0.33305571493048497	-0.2569504868820094	-0.4672935720124282	-0.7011977852857827	-0.4225398454174848	-0.3124354880887573	-0.3138170118016316	2.3025623019557195	-0.5659160696317169	-0.3504784412809024	-0.5020494265340747	-0.4649564458111837	2.190966269141979	-0.12619723473545374	-0.15806581447368137	-0.5093792400345091	-0.4255102517056029	-0.2810716025401762	-0.48333820465332306	-0.46472553911539377	11.99597775402547	-0.26739323198178977	-0.3735787041845275	-0.11944075282996368	-0.5761297845871584	-0.3007265625074312	-0.35661966987920046	-0.544090284442298	-0.17822830343058066	-0.18352029217625315	2.1525558789828287	-0.12356308825426038	-0.38591169617837184	-0.10017359333524278	-0.21725740160548113	-0.19024516867764743	-0.1423073979099133
SRR5514932	-1.1276680664101892	-0.5425323555420305	-1.004814213542529	1.597124617901463	0.9315243578995447	1.4481429406298447	-0.3407491195711229	-0.8678411981478344	-0.7971015456764037	-0.127550000615111	0.8221006145982273	-0.5863002639870577	-0.4299138830261193	0.6888878065762093	-0.48022954054544387	0.19210416319597504	3.8602922103016444	-0.11552316306467868	-0.6327142370026457	1.0404568215843326	-0.46677350846906007	-0.42924954561509415	-0.6217525314022639	-0.2875844837447508	-0.30481598382020786	-0.4463014838600548	3.464046003079761	0.03778297185014833	-0.1506005878842739	-0.35723734386862566	-0.4471860062388535	-0.21398437658584887	-0.2659947221683226	-0.4073043585058676	-0.4678039524174462	-0.12202275291669422	-0.14198335723760788	-0.6379598703005911	0.9437027916919383	-0.4634433104434237	0.4609001879633888	-0.5553254821895997	-0.23986013743035187	-0.32901412009408304	-0.4513255695738239	-0.2747433929617279	-0.1810077345842345	-0.2716539062417217	0.07020095800115769	-0.14696225700798787	-0.2646730850121688	-0.45597397496485437	-0.19487090236026894	-0.2804474068933933	-0.2907643511368862	-0.17961742654579127	-0.33305571493048497	3.041153329865049	-0.4672935720124282	-0.7011977852857827	-0.4225398454174848	-0.3124354880887573	-0.3138170118016316	-0.32276347949601175	-0.5659160696317169	-0.3504784412809024	-0.5020494265340747	-0.4649564458111837	-0.5631539094914085	-0.12619723473545374	-0.15806581447368137	-0.5093792400345091	-0.4255102517056029	-0.2810716025401762	-0.48333820465332306	-0.46472553911539377	-0.15797410654627653	-0.26739323198178977	-0.3735787041845275	-0.11944075282996368	-0.5761297845871584	-0.3007265625074312	-0.35661966987920046	-0.544090284442298	-0.17822830343058066	-0.18352029217625315	-0.3761964966134215	-0.12356308825426038	-0.38591169617837184	-0.10017359333524278	-0.21725740160548113	-0.19024516867764743	-0.1423073979099133
SRR5514933	-0.7485316610374113	-0.4886538711451149	-0.6226171307357933	-0.39198086121587356	0.22173389920169576	4.309013629281045	-0.37562177378920675	-0.7485662447838065	-0.7971015456764037	-0.376399966180632	-0.315652699821725	-0.28777980138452136	-0.5147129403647808	0.6888341582854223	-0.28836800248999206	-0.35435558188173266	-0.11759351582549936	-0.398825950790209	0.355110061717945	0.15582702831081308	-0.46677350846906007	-0.3404541965009222	-0.6217525314022639	-0.2875844837447508	-0.30481598382020786	-0.2805799314089316	1.2273792489461515	0.05042209294943453	-0.1506005878842739	-0.35723734386862566	-0.4471860062388535	-0.21398437658584887	-0.2659947221683226	0.5120156266868101	-0.4678039524174462	-0.12202275291669422	-0.09590898004887494	-0.6379598703005911	-0.28410007900576423	-0.4634433104434237	4.36583706741976	-0.5553254821895997	0.9791987156592479	-0.32901412009408304	-0.6575726544695145	-0.2747433929617279	-0.1810077345842345	-0.2716539062417217	-0.16330708244748052	-0.14696225700798787	-0.2646730850121688	-0.45597397496485437	-0.19487090236026894	-0.2804474068933933	-0.2907643511368862	-0.17961742654579127	-0.33305571493048497	-0.1198752794190605	-0.4672935720124282	-0.7011977852857827	-0.4225398454174848	0.569910901858196	-0.3138170118016316	-0.32276347949601175	0.26427911298686363	-0.3504784412809024	6.367084524605306	-0.4649564458111837	1.6618084850107842	-0.12619723473545374	-0.15806581447368137	-0.5093792400345091	-0.4255102517056029	-0.2810716025401762	-0.48333820465332306	1.010988004039129	-0.15797410654627653	-0.26739323198178977	-0.3735787041845275	-0.11944075282996368	-0.5761297845871584	-0.3007265625074312	-0.35661966987920046	-0.544090284442298	-0.17822830343058066	-0.18352029217625315	-0.3761964966134215	-0.12356308825426038	-0.38591169617837184	-0.10017359333524278	2.0469281879920342	-0.19024516867764743	-0.1423073979099133
SRR5514934	-1.1093057436014173	-0.12561207414888834	-1.004814213542529	5.28467075726876	-0.4848266053956855	-0.12859365476314394	-0.20754423495775137	-0.8678411981478344	-0.7971015456764037	-0.5297281665076068	-0.24579111677421883	-0.5191175570054365	-0.3127865907384125	-0.5907273749227885	0.10402651828366687	-0.323893402153207	0.6135368224152695	-0.398825950790209	-0.3095042335599084	-0.4206775191106009	-0.46677350846906007	-0.256487958427421	-0.6217525314022639	-0.2875844837447508	-0.30481598382020786	-0.4463014838600548	0.07465752606371395	-0.6197997025724935	-0.1506005878842739	-0.35723734386862566	-0.4471860062388535	-0.21398437658584887	4.40045503056289	-0.4073043585058676	-0.4678039524174462	-0.12202275291669422	-0.14198335723760788	-0.6379598703005911	-0.28410007900576423	-0.4634433104434237	-0.41305592562715876	-0.5553254821895997	-0.23986013743035187	-0.32901412009408304	0.7326164655441599	-0.2747433929617279	-0.1810077345842345	0.177420408153303	-0.16330708244748052	-0.14696225700798787	-0.2646730850121688	-0.45597397496485437	11.139192531768565	-0.2804474068933933	-0.2907643511368862	-0.17961742654579127	-0.33305571493048497	5.625111724599194	-0.4672935720124282	-0.7011977852857827	-0.4225398454174848	-0.3124354880887573	-0.3138170118016316	-0.32276347949601175	-0.5659160696317169	-0.3504784412809024	-0.5020494265340747	-0.4649564458111837	-0.5631539094914085	-0.12619723473545374	-0.15806581447368137	-0.5093792400345091	-0.4255102517056029	-0.2810716025401762	-0.48333820465332306	-0.46472553911539377	-0.15797410654627653	-0.26739323198178977	-0.3735787041845275	-0.11944075282996368	-0.5761297845871584	-0.3007265625074312	-0.35661966987920046	-0.544090284442298	-0.17822830343058066	-0.18352029217625315	-0.3761964966134215	-0.12356308825426038	-0.38591169617837184	-0.10017359333524278	-0.21725740160548113	-0.19024516867764743	-0.1423073979099133
SRR5514935	-1.1276680664101892	5.821729417403863	-1.004814213542529	0.41645838004996916	0.3028447926568405	0.2870945538182897	-0.12792496156474478	-0.15133225773010228	-0.7971015456764037	-0.4925872175997604	-0.21755172805924933	-0.5863002639870577	-0.4591494869473734	-0.5907273749227885	-0.48022954054544387	-0.030527076798890905	0.9960978623946906	-0.398825950790209	-0.6327142370026457	-0.4206775191106009	-0.46677350846906007	0.04697326501527692	-0.6217525314022639	-0.2014880504736196	-0.30481598382020786	-0.4463014838600548	-0.25779528308274874	-0.6197997025724935	1.3187277527880783	-0.35723734386862566	-0.4471860062388535	-0.21398437658584887	0.37859258796132556	-0.4073043585058676	-0.4678039524174462	-0.12202275291669422	-0.035464820079902364	-0.6379598703005911	-0.28410007900576423	-0.4634433104434237	-0.41305592562715876	-0.5553254821895997	-0.23986013743035187	-0.32901412009408304	-0.6575726544695145	-0.2747433929617279	-0.1810077345842345	-0.2716539062417217	-0.16330708244748052	-0.14696225700798787	-0.2646730850121688	-0.45597397496485437	-0.19487090236026894	-0.2804474068933933	-0.2907643511368862	-0.17961742654579127	-0.33305571493048497	0.19862994160531844	-0.4672935720124282	-0.7011977852857827	-0.4225398454174848	-0.3124354880887573	-0.3138170118016316	-0.32276347949601175	-0.5659160696317169	-0.3504784412809024	-0.5020494265340747	-0.4649564458111837	-0.5631539094914085	-0.12619723473545374	-0.15806581447368137	-0.5093792400345091	-0.4255102517056029	-0.2810716025401762	-0.48333820465332306	-0.46472553911539377	-0.15797410654627653	-0.26739323198178977	-0.3735787041845275	-0.11944075282996368	-0.5761297845871584	-0.3007265625074312	-0.35661966987920046	-0.544090284442298	-0.17822830343058066	-0.18352029217625315	-0.3761964966134215	-0.12356308825426038	-0.38591169617837184	-0.10017359333524278	-0.21725740160548113	-0.19024516867764743	-0.1423073979099133
SRR5514936	-1.1276680664101892	0.7756011360445507	-1.004814213542529	2.142057938505663	1.3065692928476533	0.14155803941447342	-0.37166176231033654	0.46375949846909986	-0.7971015456764037	-0.42919078316455733	-0.532384638831457	-0.5863002639870577	-0.5147129403647808	-0.31123798235558353	-0.48022954054544387	0.7810754327308654	5.40111478122062	-0.398825950790209	-0.6327142370026457	-0.31547842783384383	-0.46677350846906007	-0.42924954561509415	-0.6217525314022639	-0.2875844837447508	-0.30481598382020786	-0.4463014838600548	3.6351616402155056	0.06705365535307553	-0.1506005878842739	-0.35723734386862566	-0.4471860062388535	-0.21398437658584887	0.15549393639686596	-0.4073043585058676	-0.4678039524174462	-0.12202275291669422	-0.14198335723760788	-0.6379598703005911	-0.28410007900576423	-0.4634433104434237	-0.16707744109154307	-0.5553254821895997	-0.23986013743035187	-0.32901412009408304	-0.6575726544695145	-0.2747433929617279	-0.1810077345842345	-0.2716539062417217	-0.16330708244748052	-0.14696225700798787	-0.2646730850121688	-0.45597397496485437	0.47038325731918923	-0.2804474068933933	-0.2907643511368862	-0.17961742654579127	-0.33305571493048497	-0.2569504868820094	-0.4672935720124282	-0.7011977852857827	-0.4225398454174848	-0.3124354880887573	-0.3138170118016316	-0.32276347949601175	-0.5659160696317169	-0.3504784412809024	-0.5020494265340747	-0.4649564458111837	-0.5631539094914085	-0.12619723473545374	-0.15806581447368137	-0.5093792400345091	-0.4255102517056029	-0.2810716025401762	-0.48333820465332306	-0.46472553911539377	-0.15797410654627653	-0.26739323198178977	-0.3735787041845275	-0.11944075282996368	-0.5761297845871584	-0.3007265625074312	-0.35661966987920046	-0.544090284442298	-0.17822830343058066	-0.18352029217625315	-0.3761964966134215	-0.12356308825426038	-0.38591169617837184	-0.10017359333524278	-0.21725740160548113	-0.19024516867764743	-0.1423073979099133
SRR5514937	-1.0771443525339233	-0.5147294879822879	-1.004814213542529	3.8906729652223477	-0.16243781050993977	-0.19578703982915344	0.09663705371143756	-0.27310459257218145	-0.7515227933571352	-0.3761073138796079	-0.3843712798789046	-0.5863002639870577	-0.34246158754214884	-0.5907273749227885	-0.16094733667032565	0.7289317315687922	0.20959122538207262	-0.398825950790209	-0.6327142370026457	-0.4206775191106009	-0.46677350846906007	0.13299382999859058	-0.6217525314022639	-0.11187971884815223	-0.30481598382020786	-0.4463014838600548	-0.25779528308274874	-0.18455993685490696	2.4399719294731166	-0.35723734386862566	-0.12992081334109376	-0.21398437658584887	8.335000634233765	-0.4073043585058676	-0.4678039524174462	-0.12202275291669422	0.8394784010086421	-0.6379598703005911	0.10973554716553248	-0.2243274037499817	-0.41305592562715876	-0.5553254821895997	-0.23986013743035187	-0.32901412009408304	-0.6575726544695145	0.41662461733851497	-0.1810077345842345	-0.2716539062417217	-0.16330708244748052	-0.14696225700798787	-0.2646730850121688	-0.45597397496485437	-0.19487090236026894	-0.19857291191752338	-0.2907643511368862	-0.17961742654579127	-0.33305571493048497	0.3080967991336801	-0.4672935720124282	-0.7011977852857827	-0.4225398454174848	-0.3124354880887573	-0.3138170118016316	-0.32276347949601175	-0.5659160696317169	-0.3504784412809024	-0.5020494265340747	0.5716129580783501	-0.5631539094914085	-0.12619723473545374	-0.15806581447368137	-0.5093792400345091	-0.4255102517056029	-0.2810716025401762	-0.48333820465332306	-0.46472553911539377	-0.15797410654627653	-0.26739323198178977	-0.3735787041845275	-0.11944075282996368	-0.5761297845871584	4.2150193851917575	-0.35661966987920046	4.973988596863942	-0.17822830343058066	-0.18352029217625315	-0.3761964966134215	-0.12356308825426038	-0.38591169617837184	-0.10017359333524278	-0.21725740160548113	-0.19024516867764743	0.313304388155394
SRR5514939	-1.1276680664101892	-0.06652946869556077	-1.004814213542529	1.5937064701411443	-0.3181077192565547	-0.11650261117798386	-0.177839247005858	0.9419601132044227	-0.7971015456764037	-0.5638633617346144	-0.532384638831457	-0.5863002639870577	0.028368824196666184	2.9260050581480086	-0.48022954054544387	-0.35435558188173266	0.3234910401019413	-0.398825950790209	-0.6327142370026457	0.5914660427177646	-0.46677350846906007	0.6870776326438122	-0.6217525314022639	6.551240185556468	-0.30481598382020786	-0.4463014838600548	0.13928545716933782	-0.6197997025724935	-0.1506005878842739	-0.35723734386862566	-0.4471860062388535	-0.21398437658584887	-0.2659947221683226	-0.4073043585058676	-0.17806846605851914	-0.12202275291669422	-0.14198335723760788	-0.6379598703005911	-0.28410007900576423	-0.4634433104434237	3.0067084001392352	-0.5553254821895997	-0.23986013743035187	-0.32901412009408304	-0.6575726544695145	-0.2747433929617279	-0.1810077345842345	-0.2716539062417217	2.5832918370465956	-0.14696225700798787	-0.2646730850121688	-0.45597397496485437	4.086307818045937	-0.2804474068933933	-0.2907643511368862	-0.17961742654579127	-0.33305571493048497	0.5948015824664823	-0.4672935720124282	-0.7011977852857827	-0.4225398454174848	-0.3124354880887573	-0.3138170118016316	-0.32276347949601175	-0.5659160696317169	-0.3504784412809024	-0.5020494265340747	-0.4649564458111837	-0.5631539094914085	-0.12619723473545374	-0.15806581447368137	-0.5093792400345091	-0.4255102517056029	-0.2810716025401762	-0.48333820465332306	-0.46472553911539377	-0.15797410654627653	-0.26739323198178977	-0.3735787041845275	-0.11944075282996368	-0.5761297845871584	-0.3007265625074312	-0.35661966987920046	-0.544090284442298	-0.17822830343058066	-0.18352029217625315	-0.3761964966134215	-0.12356308825426038	-0.38591169617837184	-0.10017359333524278	-0.21725740160548113	-0.19024516867764743	-0.1423073979099133
SRR5514940	-1.1276680664101892	1.6043462749186834	-1.004814213542529	2.957592588220261	-0.8940208551133002	-0.0963627675461511	-0.32323661136341497	2.4177269982188916	-0.7971015456764037	-0.5638633617346144	-0.532384638831457	-0.5863002639870577	-0.28008588866995787	-0.5907273749227885	-0.48022954054544387	0.6215254748944352	0.5260385090141271	-0.398825950790209	-0.6327142370026457	-0.4206775191106009	-0.46677350846906007	-0.42924954561509415	-0.6217525314022639	-0.2875844837447508	-0.30481598382020786	-0.4463014838600548	-0.16764310608431562	-0.6197997025724935	-0.1506005878842739	-0.35723734386862566	-0.4471860062388535	-0.21398437658584887	1.1010519082827204	-0.4073043585058676	-0.4678039524174462	-0.029757008614374414	-0.14198335723760788	-0.6379598703005911	7.280679583489508	-0.4634433104434237	-0.41305592562715876	-0.5553254821895997	-0.23986013743035187	-0.32901412009408304	-0.6575726544695145	-0.2747433929617279	-0.1810077345842345	-0.2716539062417217	-0.16330708244748052	-0.14696225700798787	-0.2646730850121688	-0.45597397496485437	-0.19487090236026894	-0.2804474068933933	-0.2907643511368862	-0.17961742654579127	-0.33305571493048497	11.787717235979358	-0.4672935720124282	-0.7011977852857827	-0.4225398454174848	-0.3124354880887573	-0.3138170118016316	-0.32276347949601175	-0.5659160696317169	-0.3504784412809024	-0.5020494265340747	-0.4649564458111837	-0.5631539094914085	-0.12619723473545374	-0.15806581447368137	-0.5093792400345091	-0.4255102517056029	-0.2810716025401762	-0.48333820465332306	-0.46472553911539377	-0.15797410654627653	-0.26739323198178977	-0.3735787041845275	-0.11944075282996368	-0.5761297845871584	-0.3007265625074312	-0.35661966987920046	-0.544090284442298	-0.17822830343058066	-0.18352029217625315	-0.3761964966134215	-0.12356308825426038	-0.38591169617837184	-0.10017359333524278	-0.21725740160548113	-0.19024516867764743	-0.1423073979099133
