fpr	tpr
0.0	0.31238095238095237
0.010101010101010102	0.31238095238095237
0.020202020202020204	0.31238095238095237
0.030303030303030304	0.31238095238095237
0.04040404040404041	0.31238095238095237
0.05050505050505051	0.31238095238095237
0.06060606060606061	0.31238095238095237
0.07070707070707072	0.31238095238095237
0.08080808080808081	0.31238095238095237
0.09090909090909091	0.31238095238095237
0.10101010101010102	0.31238095238095237
0.11111111111111112	0.31238095238095237
0.12121212121212122	0.31238095238095237
0.13131313131313133	0.31238095238095237
0.14141414141414144	0.31238095238095237
0.15151515151515152	0.31238095238095237
0.16161616161616163	0.31238095238095237
0.17171717171717174	0.37904761904761897
0.18181818181818182	0.37904761904761897
0.19191919191919193	0.37904761904761897
0.20202020202020204	0.5190476190476191
0.21212121212121213	0.5190476190476191
0.22222222222222224	0.5190476190476191
0.23232323232323235	0.5190476190476191
0.24242424242424243	0.5190476190476191
0.25252525252525254	0.5190476190476191
0.26262626262626265	0.5190476190476191
0.27272727272727276	0.5190476190476191
0.2828282828282829	0.5190476190476191
0.29292929292929293	0.5190476190476191
0.30303030303030304	0.5190476190476191
0.31313131313131315	0.5190476190476191
0.32323232323232326	0.5190476190476191
0.33333333333333337	0.5890476190476193
0.3434343434343435	0.5890476190476193
0.3535353535353536	0.5890476190476193
0.36363636363636365	0.5890476190476193
0.37373737373737376	0.5890476190476193
0.38383838383838387	0.5890476190476193
0.393939393939394	0.5890476190476193
0.4040404040404041	0.6795815295815296
0.4141414141414142	0.6797258297258298
0.42424242424242425	0.6798701298701301
0.43434343434343436	0.6800144300144301
0.4444444444444445	0.6801587301587303
0.4545454545454546	0.6803030303030304
0.4646464646464647	0.6804473304473305
0.4747474747474748	0.6805916305916306
0.48484848484848486	0.6807359307359309
0.494949494949495	0.6808802308802311
0.5050505050505051	0.7343578643578644
0.5151515151515152	0.7345021645021644
0.5252525252525253	0.7346464646464647
0.5353535353535354	0.7347907647907648
0.5454545454545455	0.7349350649350649
0.5555555555555556	0.7350793650793651
0.5656565656565657	0.7352236652236652
0.5757575757575758	0.7353679653679654
0.5858585858585859	0.7355122655122655
0.595959595959596	0.7356565656565657
0.6060606060606061	0.7710389610389612
0.6161616161616162	0.7711832611832612
0.6262626262626263	0.7713275613275614
0.6363636363636365	0.7714718614718616
0.6464646464646465	0.7716161616161616
0.6565656565656566	0.7717604617604619
0.6666666666666667	0.7919047619047619
0.6767676767676768	0.7920490620490619
0.686868686868687	0.7921933621933621
0.696969696969697	0.7923376623376623
0.7070707070707072	0.7924819624819626
0.7171717171717172	0.7926262626262626
0.7272727272727273	0.7927705627705628
0.7373737373737375	0.7929148629148629
0.7474747474747475	0.793059163059163
0.7575757575757577	0.7932034632034631
0.7676767676767677	0.7933477633477634
0.7777777777777778	0.7934920634920634
0.787878787878788	0.7936363636363636
0.797979797979798	0.7937806637806638
0.8080808080808082	0.8590476190476192
0.8181818181818182	0.8590476190476192
0.8282828282828284	0.8590476190476192
0.8383838383838385	0.905714285714286
0.8484848484848485	0.905714285714286
0.8585858585858587	0.905714285714286
0.8686868686868687	0.905714285714286
0.8787878787878789	0.905714285714286
0.888888888888889	0.905714285714286
0.8989898989898991	0.905714285714286
0.9090909090909092	0.905714285714286
0.9191919191919192	0.905714285714286
0.9292929292929294	0.905714285714286
0.9393939393939394	0.905714285714286
0.9494949494949496	0.905714285714286
0.9595959595959597	0.905714285714286
0.9696969696969697	0.905714285714286
0.9797979797979799	0.905714285714286
0.98989898989899	0.905714285714286
1.0	1.0
