fpr	tpr
0.0	0.0
0.010101010101010102	0.0
0.020202020202020204	0.0
0.030303030303030304	0.0
0.04040404040404041	0.057692307692307696
0.05050505050505051	0.057692307692307696
0.06060606060606061	0.0900452488687783
0.07070707070707072	0.0900452488687783
0.08080808080808081	0.0900452488687783
0.09090909090909091	0.10475113122171946
0.10101010101010102	0.10475113122171946
0.11111111111111112	0.10475113122171946
0.12121212121212122	0.133710407239819
0.13131313131313133	0.133710407239819
0.14141414141414144	0.133710407239819
0.15151515151515152	0.14547511312217193
0.16161616161616163	0.14932126696832576
0.17171717171717174	0.14932126696832576
0.18181818181818182	0.28755656108597283
0.19191919191919193	0.28755656108597283
0.20202020202020204	0.3067873303167421
0.21212121212121213	0.3214932126696833
0.22222222222222224	0.3214932126696833
0.23232323232323235	0.3945701357466064
0.24242424242424243	0.42104072398190046
0.25252525252525254	0.42104072398190046
0.26262626262626265	0.42104072398190046
0.27272727272727276	0.4531674208144797
0.2828282828282829	0.4531674208144797
0.29292929292929293	0.4531674208144797
0.30303030303030304	0.46787330316742093
0.31313131313131315	0.4794117647058824
0.32323232323232326	0.4794117647058824
0.33333333333333337	0.4882352941176471
0.3434343434343435	0.4882352941176471
0.3535353535353536	0.5076923076923077
0.36363636363636365	0.5076923076923077
0.37373737373737376	0.5076923076923077
0.38383838383838387	0.5076923076923077
0.393939393939394	0.6
0.4040404040404041	0.6
0.4141414141414142	0.6058823529411764
0.42424242424242425	0.6558823529411765
0.43434343434343436	0.6558823529411765
0.4444444444444445	0.6617647058823529
0.4545454545454546	0.6617647058823529
0.4646464646464647	0.6617647058823529
0.4747474747474748	0.6735294117647059
0.48484848484848486	0.6735294117647059
0.494949494949495	0.6735294117647059
0.5050505050505051	0.7006787330316743
0.5151515151515152	0.7006787330316743
0.5252525252525253	0.7006787330316743
0.5353535353535354	0.7242081447963802
0.5454545454545455	0.7357466063348417
0.5555555555555556	0.7357466063348417
0.5656565656565657	0.7886877828054298
0.5757575757575758	0.7886877828054298
0.5858585858585859	0.7963800904977375
0.595959595959596	0.8169683257918552
0.6060606060606061	0.8169683257918552
0.6161616161616162	0.8246606334841629
0.6262626262626263	0.8246606334841629
0.6363636363636365	0.8246606334841629
0.6464646464646465	0.8246606334841629
0.6565656565656566	0.8497737556561085
0.6666666666666667	0.8497737556561085
0.6767676767676768	0.8497737556561085
0.686868686868687	0.8497737556561085
0.696969696969697	0.8690045248868777
0.7070707070707072	0.8719457013574662
0.7171717171717172	0.8719457013574662
0.7272727272727273	0.8719457013574662
0.7373737373737375	0.879638009049774
0.7474747474747475	0.879638009049774
0.7575757575757577	0.879638009049774
0.7676767676767677	0.879638009049774
0.7777777777777778	0.879638009049774
0.787878787878788	0.879638009049774
0.797979797979798	0.879638009049774
0.8080808080808082	0.8873303167420816
0.8181818181818182	0.8873303167420816
0.8282828282828284	0.8873303167420816
0.8383838383838385	0.8873303167420816
0.8484848484848485	0.8911764705882355
0.8585858585858587	0.9000000000000001
0.8686868686868687	0.9000000000000001
0.8787878787878789	0.9000000000000001
0.888888888888889	0.9144796380090499
0.8989898989898991	0.9144796380090499
0.9090909090909092	0.9144796380090499
0.9191919191919192	0.9174208144796381
0.9292929292929294	0.9174208144796381
0.9393939393939394	0.9174208144796381
0.9494949494949496	0.9203619909502263
0.9595959595959597	0.9203619909502263
0.9696969696969697	0.9588235294117649
0.9797979797979799	0.9647058823529413
0.98989898989899	0.9647058823529413
1.0	1.0
