	Bacteroides	Bifidobacterium	Faecalibacterium	Prevotella_9	Blautia	Escherichia-Shigella	Akkermansia	Subdoligranulum	Alistipes	Ruminococcus	Dorea	Roseburia	Dialister	UCG-002	[Ruminococcus] torques group	Streptococcus	Catenibacterium	Agathobacter	Parabacteroides	Christensenellaceae R-7 group	Fusicatenibacter	Romboutsia	Anaerostipes	Clostridium sensu stricto 1	CAG-352	Lachnospiraceae NK4A136 group	Holdemanella	[Eubacterium] hallii group	Megamonas	Collinsella	Erysipelotrichaceae UCG-003	Incertae Sedis	Prevotella	Phascolarctobacterium	Monoglobus	Lactobacillus	Megasphaera	Coprococcus	Ligilactobacillus	Lachnoclostridium	UCG-005	Barnesiella	NK4A214 group	Intestinibacter	Butyricicoccus	Turicibacter	[Eubacterium] ruminantium group	Veillonella	Rikenellaceae RC9 gut group	Limosilactobacillus	[Ruminococcus] gnavus group	[Eubacterium] eligens group	Prevotella_7	Paraprevotella	Lachnospiraceae ND3007 group	Haemophilus	Lachnospira	Alloprevotella	[Eubacterium] ventriosum group	Odoribacter	Parasutterella	UBA1819	Terrisporobacter	Erysipelatoclostridium	Oscillibacter	Sutterella	UCG-003	Flavonifractor	Family XIII AD3011 group	Klebsiella	Tyzzerella	Intestinimonas	[Ruminococcus] gauvreauii group	Eisenbergiella	Colidextribacter	Butyricimonas	Senegalimassilia	[Eubacterium] siraeum group	CAG-56	Enterobacter	Lachnospiraceae UCG-010	Desulfovibrio	Negativibacillus	Bilophila	Tuzzerella	Lactococcus	Eggerthella	Pseudomonas	Lachnospiraceae UCG-004	Enterococcus	Paludicola	Lachnospiraceae UCG-001	Acidaminococcus
SRR5514927	-3.507534790113856	-1.8340493204882768	-2.7826756564169046	1.4868219137086436	1.481081817487166	-1.1778607125137688	-0.9904586030353272	-2.4156487392543298	1.0747654610577408	-1.4622096460905307	-1.7752815164575926	1.4182242499758027	-0.9048279146072943	1.7223796387651866	1.5814575499050607	1.72161147868492	2.3007514204159394	-1.013745958202223	1.4162010387052004	1.7484184255608823	-1.26242931726308	-0.9187183932557058	-1.5415289033093684	1.4549827329836296	-0.14151327087609544	-1.2669370085269662	2.005022221131163	-1.2518786933012662	0.3194382667814384	1.6378367956431592	-0.9367349070042865	-1.4369251430005092	2.034660254779766	-0.48884993867613574	1.4684306298479426	0.13018519563973624	0.10701063198041151	-0.8262512547459218	0.07137261917690566	-1.1345122763681716	1.7410896311014898	1.5398384984713762	-0.7324094549401031	-0.5246416348904157	-1.0848719826422608	-0.5275507896664842	0.1792274565701098	-0.5655220769918228	3.939160882122608	0.36872128907313356	-0.26878778415881177	-0.584365910801335	2.7366367866035293	-0.07574653419071259	-0.4753984616291679	-0.3334563470620186	-0.6282779548607565	2.483857581775161	-0.6542456954514528	-0.8798698823067906	-0.532971247736485	-0.7080339944870289	-0.1506628888268412	-0.36465928061887837	-0.7848025096859395	-0.367214686753766	-0.6463851248408672	-0.46860304962164584	1.87746726665286	0.3983201348480171	0.29930202537178424	-0.6155640213681358	-0.2513636190652893	0.02315518560154966	-0.6062224905473315	-0.341386420659799	-0.033850470105876364	-0.03361240786703117	-0.14273910133410034	0.3689572544406894	-0.5583703542850291	0.00495909313329465	-0.1053275448777003	-0.5502615661802422	0.44431463275461563	0.06108070894754366	-0.3183950132732436	0.11763953863890775	-0.3453483719084069	0.4190832976761843	-0.04127268577208393	0.13487491256944142	0.48459672977057416
SRR5514928	1.4696045431829756	-1.7486378738912476	1.0963975415639409	-0.34111301043391	1.9027556666298358	-1.1076319557202132	1.2741372906324508	1.6621609080903827	1.327121308960828	1.2883141893808918	1.5204145827448095	-1.5221776789286516	-0.8404362650468304	1.4795653798135164	-1.537771599557865	1.5887990364520266	0.02303893084931716	-0.9434380096589553	-1.503400690870503	-1.0290610282956978	1.8839910669425328	-0.8496001722347309	-1.4506606910839146	-0.743677308522077	-0.06789179105031859	-1.1819771472796603	-0.1298670867036841	1.7451627412043162	0.4196006693532611	1.745352031129498	-0.8608908882707612	-1.3444997172006026	-0.10218030261024214	-0.41994962920595097	-1.241933322873346	0.21250718294753643	0.18946432422127477	-0.7521783670399712	2.5979707274682147	-1.0526373476833144	-0.8431277546351418	-0.6088923062992583	-0.6550066757519939	-0.453910834260978	-1.00217497133291	-0.4546590945864382	0.27583103373298457	-0.49397441298639033	0.431838534736942	0.4652507010412724	-0.19809929268553741	-0.5060672215364754	0.22158853767610864	0.0057251451483027295	-0.39611092235690576	-0.2583273924108417	-0.5486196947806627	0.2168285324358064	-0.5733597928971983	-0.798844162784137	-0.45726294409837	-0.63460053187546	-0.07277256283198225	2.1225489227348024	-0.7064855046776652	-0.28929678933131475	-0.5666274725705324	-0.39624865817517063	1.8568554389919774	0.5055294516733216	0.4019254131607667	-0.5366217508187185	-0.1737477765205462	0.10812489627489962	-0.5251973404654444	-0.26381383034383776	3.0765771620276743	0.05460197493225809	-0.060409116196589605	0.4747335250584257	-0.47914755965989286	0.09030690473915876	-0.021167750813879827	-0.47209401993594735	0.5525225370945164	0.14758208496530448	2.0682575997773425	0.2077702189439082	-0.2622384833375918	0.5309943302288129	0.043811562180352585	0.23208455838827682	0.5978695898859079
SRR5514932	-3.4107540294866348	-1.7719977312419846	-2.69764568661797	1.774755584292111	1.7751874875332032	1.5023425165790716	1.1282953657711208	-2.3385869955218377	-1.8848540377707543	1.3972320166640224	1.4921213475683213	-1.5466586350875127	1.1663412550887615	1.4428942501812332	-1.5626573667865165	1.4350151051353266	2.443125262027791	1.3901918623339704	-1.5276396608744536	1.6476654524092293	-1.201144499833733	-0.8685038654481748	-1.4755129627626493	-0.762628255487764	-0.08802711641009457	-1.2052134969534813	2.313597991684963	1.48129943437601	0.39220645547202404	-0.8703999331003691	-0.8816340735124383	-1.3697778836324783	-0.12128914508305862	-0.4387937240523803	-1.2656682973838194	0.1899922864441176	0.16691340668588278	-0.7724371515391013	2.5945792596421633	-1.0750299745604075	1.7324124253090567	-0.6289475324755465	-0.6761761788153892	-0.47325556472553093	1.3726614039833929	-0.4745948252989365	0.2494101513804994	-0.513542553926922	3.3584593838489343	0.4388501027190718	-0.21743245168172187	-0.5274817541881263	0.19941545493203583	-0.016557193850865872	-0.41779590347927714	-0.2788750090768089	-0.5704060672918108	2.8563045093118657	-0.5954819231342329	-0.8210045326783503	-0.4779690115368082	-0.6546844349086232	-0.09407540895782691	-0.31138640957284425	-0.7279050466479786	-0.3106071761866655	-0.5884410286440518	-0.41603743743403687	-0.9665068094270547	0.47620792104142856	0.3738581248157946	-0.5582123016459166	-0.19497555197969094	0.08488585280303908	-0.5473575546187635	-0.2850297764061663	0.026384621116743258	0.030475520217154533	-0.08292620009020729	0.4458039296567571	-0.5008148332526374	0.06696445142939463	-0.044185283736295336	-0.4934726852375532	0.5229278948034419	0.12392413412938404	-0.2659914447660421	0.1831196607490195	-0.2849688692378515	0.5003868898849325	0.020541192995049612	0.20549791748805524	0.5668896924666758
SRR5514933	0.8612504583963073	0.6131694134589583	0.8918285006237088	1.256363852765463	1.1131776494772623	1.3576351097676886	0.7078448161619564	0.630186610489331	-2.292684988876193	0.9848837083824703	0.8946877531935655	1.0585783323019409	-1.1262872989412096	1.1636295326866923	1.0016378496721992	-1.7108409801871294	1.8669116724338126	-1.2555530108939246	1.2149860232060061	1.2563035530434516	-1.5525512770956351	0.9816989930154589	-1.8540479717341716	-1.051277799175693	-0.3947164067991576	1.1456147531988323	1.9700796139657286	1.189787784753431	-0.025045904044668714	-1.1741435139109968	-1.1975819237958758	-1.7547998679712877	-0.4123436591487643	1.631090859516861	-1.6271853009561157	-0.15294121517244397	2.305034348538406	-1.0810068980501293	-0.18274527960007958	-1.4161011380093969	1.6653577805218127	-0.9344167997805187	1.6956866419186236	-0.7679029842697581	-1.3692881971022857	-0.7782440088287695	-0.15301700166286897	-0.8115928288568531	0.006675690829345675	0.03673190395099027	-0.5119036215076416	-0.8536551686027846	-0.13831174296576507	-0.35594851799183297	-0.7480886280163237	-0.5918440752266337	-0.9022431251097885	2.177467480125079	-0.9324330427741521	-1.1585380960143778	-0.793351505535572	1.4670396981704088	-0.41854768069247106	-0.6168527341051463	1.4264447136076033	-0.6351943038245503	1.853451459644265	-0.7174483438945527	1.4974011961050535	0.02959982000816545	-0.053646104286986435	-0.8870667201362304	-0.5183043920047474	-0.26907742439055027	-0.8848887458021931	1.865422741831169	-0.319003032342781	-0.337004276804675	-0.42589301873223995	0.005165552752021394	-0.8308378472387616	-0.28857390286075163	-0.3947746440942176	-0.8190997895262588	0.07215991954641118	-0.2364196906802343	-0.5664731937305221	-0.1923429685058987	-0.6311845770776853	0.03419257755251484	2.4208126145176387	-0.1994539710871646	0.09502233566643861
SRR5514934	0.6838762080152626	1.199020264235001	-2.7791030669028127	1.867054243806507	1.4055912403034017	1.2685720337233244	1.2774738378154935	-2.4124109399437175	-1.95299077915283	1.0520125909294986	1.2602860459737648	1.1613702089741111	1.2543550188704413	-1.3384153025655738	1.4887702961793796	1.0473981651243582	2.278768094741979	-1.0115998463546125	1.3703015128590716	-1.103586984428577	-1.2598543957778805	1.301748079437755	-1.5387552006076288	-0.8108532351147612	-0.1392660152902568	-1.2643436550218219	2.0472581254960374	-1.2493785092514416	0.32249566958294706	-0.9211466892160146	-0.9344198096284295	-1.4341039072022899	2.390740323964682	-0.4867467942447918	-1.3260673193581476	0.1326980294791617	0.10952748604120727	-0.823990220180326	0.07362799356398149	-1.1320130887497946	-0.9198650104733294	-0.6799826008295176	-0.7300467772500927	-0.5224826157131118	1.624601929919963	-0.5253258103626516	0.1821762281637399	1.7834287983156525	0.33898852682055264	0.37166779681457623	-0.26663005644546306	-0.581975885944042	3.1477210902249135	-0.07325965553905375	-0.47297825266381366	-0.33116307662793315	-0.6258464298445954	2.9263510677999367	-0.6517766973172018	-0.8773966163357075	-0.5306602929900204	-0.7057924780242812	-0.14828532903601704	-0.36242098627472313	-0.7824119257505515	-0.36483628536012686	-0.6439505659322167	-0.4663944712186739	-1.0265496581943463	0.40159264087016927	0.30243454840707545	-0.6131543515425525	-0.24899443773232763	0.02574883975506101	-0.6037492419581177	-0.33901855957757066	-0.03131965355035867	-0.03091971186355311	-0.14022602336527765	0.3721860175076287	-0.5559521216147758	0.007564288611900441	-0.10275861298770682	-0.5478755443922465	0.44761762011693423	0.06372111635172327	-0.3161932432409534	0.12039072858035105	-0.3428114878119289	0.42249932101089605	-0.038675535430492375	0.13784218407879903	0.48805432215014183
SRR5514935	-3.2996450410214657	1.636641738178814	-2.6000271736784653	1.7356300345567701	1.7764697201122017	1.4347493503962805	1.3651749626031162	1.3911685672238068	-1.8031989765963945	1.2111984451377438	1.3401638846253197	-1.4720015100815238	1.1668271542155932	-1.2193887799603405	-1.48676572992384	1.422243327554245	2.3639250762088015	-0.9040260838066752	-1.4537204968573914	-0.9859692983839294	-1.1307865688904617	1.4649117621657715	-1.39972347393051	1.4130122512504073	-0.026622427284953926	-1.1343519239403925	-0.09190726814030697	-1.12405689304517	3.980561337090743	-0.8095850277941786	-0.8183756548640418	-1.2926895861419558	2.21803724514611	-0.3813267715589674	-1.1932861180463927	0.2586537158362142	2.7694692067869524	-0.7106559614170193	0.1866785361264	-1.0067414186262675	-0.7987574268415131	-0.5677871138239821	-0.6116176613186566	-0.414261873828513	-0.9558182144446961	-0.4137988200191345	0.32998327539404226	-0.45386755043228494	0.48552543351761285	0.5193613685529443	-0.15847404913516225	-0.46217599444800056	0.26703448906821725	0.05139502816578241	-0.35166538407064657	-0.21621299636571586	-0.5039663446993948	2.661343963062418	-0.5280182737658129	-0.7534242676496734	-0.41482378734284253	-0.5934365633130395	-0.02911024845183584	-0.25022658011707716	-0.6625840104894336	-0.24561901947163256	-0.5219184070586019	-0.3556895753138575	-0.8945514680102469	0.5656268621786535	0.4594521286182675	-0.4923697568697044	-0.13023932698225316	0.1557556408227496	-0.47977776453752485	-0.22032962633779277	0.09553741566473382	0.10405155760427526	-0.014258100032861667	0.534027625098216	-0.43473831472715524	0.13814959809543906	0.026008985701839026	-0.4282763065697418	0.6131797172688219	0.19607142206542158	-0.20582961661894342	0.2582940041317266	-0.21565028337143202	0.5937273413378199	0.0915065119118868	0.2865765387762498	0.6613659890333512
SRR5514936	-3.2668653995560284	1.4698990547917776	-2.57122752480443	1.8690024486589354	2.013915621544959	1.44746425213275	1.074230078697032	1.5598181402690803	-1.779108903721931	1.3457742986602037	-1.6104470768667012	-1.4499759851951748	-0.7884961784830463	1.3513747275576882	-1.4643759963752931	1.6381485318185083	2.560678204458755	-0.88672567260304	-1.4319126869999221	1.4195114915048752	-1.1100294025942945	-0.7938475023238106	-1.3773638763400315	-0.6877852731008771	-0.008506667960498046	-1.1134461719473923	2.405156060863756	1.5918581895917265	0.5003944352457153	-0.7916432679129214	-0.799713003789552	-1.2699468108919367	2.2113084273774954	-0.3643727327825643	-1.1719317531120779	0.278910376157471	0.25597375427513036	-0.6924291258613637	0.20485974339106489	-0.9865947643309195	1.6716928535101023	-0.5497434197631473	-0.5925714519496779	-0.3968574130099961	-0.9354692733845971	-0.39586263606919714	0.3537541525606732	-0.4362620871297715	0.5090920419760474	0.5431139961703776	-0.14107999917081573	-0.4429093318720886	2.883103415878493	0.0714424564184822	-0.33215539891028667	-0.1977262984077355	-0.4843651376708092	0.2795927596321131	-0.5081149853928831	-0.7334865750436993	-0.3961945311690117	-0.5753670686739649	-0.00994407028256423	-0.23218305988220608	-0.643312841027755	-0.22644605690536598	-0.5022927429693679	-0.3378856036385573	-0.8733230298276285	0.5920074536248275	0.4847042778367432	-0.4729447306792011	-0.11114068991827597	0.1766638164267954	-0.4598402120516883	-0.20124163218630137	0.1159390397181	0.1257581374167041	0.0060005282841281045	0.5600555922795889	-0.4152442610374429	0.15915081156710162	0.04671786818646048	-0.40904191386130945	0.6398060273710408	0.21735648877258865	-0.18808052913458237	0.28047212002967925	-0.19519974716387156	0.6212648662051881	0.11244287127135998	0.31049654896671375	0.6892386136627149
SRR5514937	0.4996341877647272	0.5679887497800865	-3.1577879085209672	1.6701746221024836	1.091689077476025	1.018585983038248	1.1852834290600038	0.9624839633346886	0.7317359074137768	1.0299652424923817	0.8876996440389424	-1.8985682713512224	1.043565371685182	-1.5901160706005781	1.1254958081034288	1.2743241235954188	2.017280829460317	-1.239081907168346	-1.876070786772688	-1.3523085404646606	-1.5327891202839283	1.2248862988043983	-1.8327601973084642	1.2336051287092586	-0.37746903924305986	-1.5392321238710063	-0.4146181732374794	1.1768564676608775	3.6975725507820547	-1.157061805011412	1.2735664693576356	-1.7331472837788453	2.2489187064165352	-0.7096744249569307	-1.6068545726464294	-0.13365557222685187	2.756624209351094	-1.063653778780734	2.233544581686755	1.1935556239838163	-1.1759665174970362	-0.9172380429885318	-0.980484232576863	-0.7513328186213647	-1.3499146969605	1.6739952482154936	-0.13038559834817243	-0.7948312959210561	0.029112617201211756	0.05934593252156992	-0.4953433676617419	-0.8353120671586475	-0.11931888831327651	2.1193280491007354	-0.7295138678283541	-0.5742435502434269	-0.8835815158385285	2.3973235977029757	-0.9134838326419824	-1.1395561308404696	-0.7756152559656736	-0.9433871704264897	-0.40030024686369264	-0.5996741428066523	-1.0358073677335853	-0.6169404108136575	-0.9020072363377745	1.6147455967257704	-1.3056811082389725	0.05471583909797393	-0.029604434746559518	-0.8685728463496566	-0.5001212616504904	-0.24917149700921232	-0.8659069140316642	-0.5900054404830023	-0.29957937460436596	-0.3163382172867985	-0.40660550212818575	0.029945850871193433	-0.812278254835098	2.681647358818549	-0.37505845657531384	1.817207241783031	0.09750987859425811	-0.21615493873804123	-0.5495749213398723	-0.17122797631910477	-0.6117143518238689	0.06041007163963859	-0.3139664586906948	-0.17668058354587657	3.6148303972988605
SRR5514939	-3.356970505599338	1.1868494005303742	-2.650392375296806	1.7524369101990396	1.435075749235311	1.2492188655875622	1.2705819922747712	1.4352503867565485	-1.8453280102741887	-1.3681243929747633	-1.672160054260717	-1.5105200353073944	1.3342453893659028	1.5395001664671275	-1.5259211880089607	-1.333525568780188	2.2140135876240747	-0.934281268589044	-1.491858279200846	1.5721086647195448	-1.1670869720691412	1.4853047252582994	-1.4388262298590622	1.8275293386881906	-0.058303503496551196	-1.1709121757238705	2.0425402140190343	-1.1593036722387138	0.43264558396524083	-0.8409618115098324	-0.8510131425018458	-1.332462448159746	-0.09308081833694472	-0.4109762157224531	1.3971460570317482	0.22322860403514155	0.20020289824812326	-0.7425312891906354	0.1548830037032514	-1.041974150454294	1.8758546243566412	-0.5993421613625274	-0.6449259207050612	-0.44469902193462774	-0.9914047080055816	-0.4451658524733626	0.288412455333748	-0.48465621430432276	3.7021836702679334	0.4778224635423371	-0.18889299060370288	-0.4958697852783184	2.9914046840724633	0.016335824135460215	-0.3857847006105874	-0.24854277489820623	-0.538245191232402	2.6558895988449045	-0.5628254040942086	-0.7882915645495916	-0.44740287354276537	-0.6250367312393578	-0.06262831084108562	-0.2817813236665098	-0.6962856830203688	-0.27914894650284394	-0.5562400244182935	-0.3868253932176011	-0.9316760376113012	0.5194921397447458	0.4152908406717474	-0.526340496054941	-0.1636392726055466	0.11919115059666135	-0.5146448163935188	-0.25371095949690314	0.0598587893980171	0.06609080768404899	-0.049686653490543076	0.48850957657828215	-0.4688297701034147	0.1014224020328612	-0.010206978117387208	-0.4619136634348778	0.5666152788440276	0.15884781976196438	-0.23686945233365417	0.2195086257543408	-0.25141444785142203	0.5455693586456952	0.054892733566673575	0.2447449129385603	0.6126219795063516
SRR5514940	-3.12201507378336	1.5845416175995644	-2.443964432987485	1.9255309360086157	-3.376655442823737	1.414311359224762	1.2863234082180781	1.773316298010193	-1.6726570101759746	-1.2213044393276604	-1.5112391043947768	-1.3526471459378693	1.3902428393468171	-1.1156584285533084	-1.3654377513706975	1.6637730834226179	2.390597931947216	-0.8102766912592403	-1.3355459111285777	-0.883466733089656	-1.0183053273542557	-0.718692164999506	-1.2785587994589578	-0.6124420692232185	0.07154526435039962	-1.0210655097030656	2.0310975083411207	-1.0148404343648743	0.6093055015507022	-0.7123602236955118	-0.7172444053830739	-1.1694485059482012	2.3827797442879297	-0.28945434044707136	-1.0775687101036475	2.8922847718609774	0.34562934671458223	-0.6118863575450804	2.9469889815512005	-0.8975684874270838	-0.6932134528328794	-0.4700099374549266	-0.5084079434884909	-0.3199486456545636	-0.8455491092244108	-0.3166042313973123	0.4587955486088602	-0.35846510764063655	0.613230792735737	0.6480747490806804	-0.06421723645578609	-0.35777166025919105	0.375137055604025	0.1600302622481947	-0.24594250639656579	-0.11603522120367776	-0.3977491438192041	3.1617312221940312	-0.42016412089651434	-0.6453836812955863	-0.31387350186406576	-0.4955195759008308	0.0747495696574342	-0.15245034569548802	-0.5581552538867327	-0.1417224373173007	-0.4155686755378206	-0.2592114332717528	-0.7795164459563737	0.7085809454088376	0.5962912835888643	-0.3871072643114319	-0.026745508126920198	0.26905518839318737	-0.3717379374820245	-0.11689348048044426	0.20609200534884123	0.22167758670525017	0.09552160844961602	0.6750708687400533	-0.32910176827827026	0.25195330961147977	0.13822858154945358	-0.32404683992819416	0.757465328083561	0.3114133090668855	-0.10964888713544427	0.37847524542169075	-0.10483064306569903	0.7429507440759696	0.20495878475110116	0.4161969506086151	0.8124052676348024
