"Metric","Mean_Log2_All","SE_Log2_All","N_FALSE","Mean_Log2_FALSE","SD_Log2_FALSE","N_TRUE","Mean_Log2_TRUE","SD_Log2_TRUE","Coef_Diagnosed_Celiac","SE_Diagnosed_Celiac","P_Diagnosed_Celiac","Significance","Study"
"observed",6.27579621580938,0.0545245648879644,30,6.36295597177771,0.336035746635447,30,6.18863645984106,0.48400896588694,-0.176091173430022,0.108279112441981,0.109408633782928,"ns","16S_60_Shi"
"shannon",2.10914768408908,0.0265978727563353,30,2.16113256545095,0.116980408220996,30,2.05716280272721,0.259001268918657,-0.10321477334044,0.052255315838588,0.0530950535429364,"ns","16S_60_Shi"
"fisher",3.33642910847873,0.0542259971981816,30,3.42463478329181,0.347373009354143,30,3.24822343366566,0.471353054880384,-0.174930328336955,0.107682828781569,0.109787594039233,"ns","16S_60_Shi"
"bulla",0.554383387384646,0.00989400501037268,30,0.573754582542818,0.0518967353737461,30,0.535012192226475,0.0920861424244388,-0.0375170177837644,0.0186993701467032,0.0495746290694548,"Significant","16S_60_Shi"
"simpson",0.26849471294977,0.0125730954540586,30,0.28936748657037,0.102108091751856,30,0.247621939329171,0.0892722861886221,-0.0406739451456903,0.0245322220610082,0.102815484510977,"ns","16S_60_Shi"
"dominance",0.112874369537911,0.0113475568633884,30,0.0917846434456645,0.0466182653881868,30,0.133964095630157,0.112360892600442,0.0420596118745189,0.0224073939329954,0.0656336317934045,"ns","16S_60_Shi"
"rare_abundance",0.0284556927367236,0.00145843482583667,30,0.0306191216385395,0.0132299312995798,30,0.0262922638349076,0.00865620550688572,-0.00458557339126975,0.00267663827465616,0.0921134939089086,"ns","16S_60_Shi"
